"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
185.851,189.74,185.335,189.244247,6094000,189.244247,"2009-04-13"
158.398,159.7,151.471,152.972977,13046700,152.972977,"2009-03-05"
528.88,539.35,525.66,538.830017,1976500,538.830017,"2014-05-19"
802.55,803.54,796.23,800.380005,1489200,800.380005,"2016-10-03"
280.516,280.946,270.606,275.535522,12553400,275.535522,"2008-01-29"
183.729,186.041,182.683,185.030029,14033300,185.030029,"2006-03-27"
796.86,798.46,790.76,793.599976,1283600,793.599976,"2016-08-24"
221.527,225.961,221.527,223.043045,6390800,223.043045,"2009-07-30"
272.673,273.694,271.842,273.613617,7061500,273.613617,"2011-09-16"
211.532,219.81,205.455,219.759766,17161600,219.759766,"2008-09-18"
824,824,812.25,815.23999,2251000,815.23999,"2017-02-01"
665.76,667,653.75,659.690002,1941800,659.690002,"2015-08-28"
589.5,604.5,587.92,601.780029,5632100,601.780029,"2015-07-16"
417.668,417.878,412.938,416.176178,5817900,416.176178,"2013-03-08"
292.397,294.64,290.791,293.418427,3269100,293.418427,"2009-12-07"
926.98,931.02,923.45,926.179993,1337400,926.179993,"2017-08-18"
952.82,959.56,952,954.650024,1360300,954.650024,"2017-05-19"
729.82,739,729.82,731.880005,1167700,731.880005,"2016-06-13"
182.693,184.409,179.254,182.40741,20736800,182.40741,"2006-03-07"
269.444,270.791,265.766,266.391388,12940400,266.391388,"2008-02-14"
310.831,314.039,307.958,308.333344,4821300,308.333344,"2011-12-08"
228.664,235.485,226.847,233.063065,35478200,233.063065,"2006-01-06"
230.07,233.644,227.437,228.108109,5184600,228.108109,"2009-09-01"
771.1,776.09,752.01,762.549988,2327500,762.549988,"2015-12-09"
399.299,403.974,398.473,403.498505,4346400,403.498505,"2013-03-01"
306.802,308.348,300.606,302.727722,4809700,302.727722,"2012-04-30"
394.094,397.027,393.929,396.841827,5454100,396.841827,"2013-02-15"
241.491,244.6,241.051,244.494492,3559800,244.494492,"2010-06-11"
252.943,253.193,251.101,251.671677,9233100,251.671677,"2007-06-14"
191.592,192.533,188.368,188.658661,8613300,188.658661,"2006-08-09"
