"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
98.579,100.11,97.362,99.419418,22937000,99.419418,"2005-02-08"
233.438,236.937,230.701,233.683685,25558200,233.683685,"2006-01-09"
288.153,290.611,287.382,290.290283,5057900,290.290283,"2011-04-07"
236.306,236.737,235.025,235.745743,7550000,235.745743,"2007-04-04"
790.5,790.95,770.27,776.25,2197600,776.25,"2016-04-19"
273.123,273.138,268.829,269.549561,4263100,269.549561,"2011-05-02"
675.44,688.05,671.7,681.140015,4431600,681.140015,"2015-10-22"
216.291,216.466,214.605,215.680679,9181000,215.680679,"2005-12-23"
208.679,209.975,207.137,209.059052,15071900,209.059052,"2005-12-02"
90.41,90.816,89.89,90.315315,12459700,90.315315,"2005-03-30"
349.249,358.639,348.854,357.987976,9808100,357.987976,"2007-12-06"
390.455,393.729,390.17,393.078064,6034100,393.078064,"2013-02-08"
542.81,542.96,535,538.72998,1764100,538.72998,"2015-05-12"
302.533,302.533,297.317,300.855865,14411300,300.855865,"2010-01-11"
252.768,254.429,250.556,251.72673,4142400,251.72673,"2011-06-15"
252.007,255.761,249.66,254.754761,13311000,254.754761,"2008-02-20"
183.078,185.686,176.361,179.179184,19493600,179.179184,"2008-10-29"
234.8,237.412,234.595,235.920914,4677300,235.920914,"2009-08-25"
582.35,582.9,578.24,582.359985,1206100,582.359985,"2014-08-29"
305.761,309.309,305.155,308.04303,4180800,308.04303,"2012-04-26"
187.087,189.314,183.574,186.0961,15946600,186.0961,"2006-05-31"
225.976,226.221,221.782,222.667664,5235100,222.667664,"2009-08-17"
304.625,305.981,302.673,305.230225,3669100,305.230225,"2012-02-08"
236.171,240.11,232.558,235.825821,18831900,235.825821,"2008-02-29"
295.626,298.834,294.319,298.46347,6330600,298.46347,"2012-02-03"
648.97,656.77,642.17,654.909973,1934600,654.909973,"2015-09-24"
88.654,89.91,87.988,89.734734,16504600,89.734734,"2005-03-17"
142.898,143.428,142.142,142.692688,7758800,142.692688,"2005-08-17"
291.006,292.633,289.449,290.325317,8539600,290.325317,"2008-05-16"
391.852,396.572,388.388,395.485474,3953200,395.485474,"2013-04-10"
