"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
608.453,609.429,602.648,606.391418,2426700,606.391418,"2014-03-10"
235.185,238.108,230.425,233.083084,11986000,233.083084,"2008-04-02"
142.583,144.039,141.812,142.967972,14204100,142.967972,"2005-08-16"
599.7,608.89,599.26,603.570007,1881600,603.570007,"2014-07-22"
285.395,290.536,285.29,289.584595,4860500,289.584595,"2012-06-04"
556.677,561.061,553.684,560.915894,2713000,560.915894,"2013-12-31"
311.351,311.812,309.064,311.75174,4989000,311.75174,"2010-11-10"
134.474,143.473,133.794,141.166168,21520800,141.166168,"2008-11-25"
503.003,507.007,498.393,504.003998,4412700,504.003998,"2013-10-22"
159.299,162.758,158.829,162.757751,7194100,162.757751,"2009-01-08"
868.44,879.96,866.11,878.929993,1696500,878.929993,"2017-04-24"
269.299,269.895,267.307,269.254242,3996000,269.254242,"2011-04-28"
579,579.69,575.3,577.25,1203400,577.25,"2014-08-11"
657.66,666.67,657.66,664.719971,1567400,664.719971,"2015-08-03"
188.549,190.586,188.549,189.11412,6160600,189.11412,"2006-09-08"
838.5,842.69,837.26,842.169983,1005100,842.169983,"2017-02-16"
581.61,582.53,569.03,570.809998,2411700,570.809998,"2014-10-09"
229.805,231.622,228.859,229.779785,8117000,229.779785,"2007-02-13"
258.634,260.651,257.888,259.384399,15757600,259.384399,"2007-06-06"
275.23,279.955,274.775,275.825836,7333800,275.825836,"2009-10-21"
258.468,262.758,258.308,262.752747,14392900,262.752747,"2007-06-22"
242.167,243.423,240.38,241.131134,8353600,241.131134,"2006-12-12"
294.029,297.017,291.667,295.905914,4368800,295.905914,"2010-11-22"
295.796,297.553,293.168,296.181183,4297600,296.181183,"2011-03-09"
97.347,99.149,96.011,97.627625,15064100,97.627625,"2005-01-10"
535.9,539.36,527.49,528.039978,2311100,528.039978,"2014-12-10"
182.322,190.741,181.281,188.413406,36623900,188.413406,"2006-03-02"
353.849,365.48,353.388,363.188202,17749600,363.188202,"2007-11-05"
595.59,597.81,594.44,597.109985,1043200,597.109985,"2014-08-19"
96.346,98.223,96.096,97.05706,17985100,97.05706,"2005-01-20"
