"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
274.339,277.893,272.588,274.524536,6349200,274.524536,"2011-10-12"
406.051,408.869,405.33,406.036041,2952200,406.036041,"2013-03-21"
384.965,402.122,383.514,400.335327,11594700,400.335327,"2013-04-19"
665.51,669,658,666.97998,1954700,666.97998,"2015-09-21"
862.7,864.23,857.61,861.409973,1336600,861.409973,"2017-03-10"
155.46,156.481,152.583,153.203201,17068100,153.203201,"2005-10-11"
559.79,564.9,557.15,563.390015,1569800,563.390015,"2015-06-23"
759.78,763.23,757.23,759.940002,1403900,759.940002,"2015-11-19"
558.058,559.024,553.018,553.05304,3330000,553.05304,"2014-01-03"
311.311,312.312,310.47,310.935944,3143400,310.935944,"2012-03-02"
172.432,174.459,160.996,164.654648,16133800,164.654648,"2008-10-09"
324.034,330.405,323.664,330.335327,6529200,330.335327,"2012-08-13"
558.52,562.5,556.24,561.289978,1098300,561.289978,"2014-11-11"
231.952,232.508,225.786,227.357361,6997100,227.357361,"2010-06-29"
234.865,236.421,231.922,232.607605,3539600,232.607605,"2009-08-28"
258.258,258.323,253.754,256.351349,6147200,256.351349,"2007-08-23"
576.45,586.13,575.2,584.559998,1899400,584.559998,"2014-08-13"
253.799,254.525,249.595,252.872879,14053900,252.872879,"2007-06-13"
260.26,260.26,258.078,258.623627,3374800,258.623627,"2011-06-09"
657.44,668.05,651.69,664.559998,1980300,664.559998,"2015-07-30"
253.198,254.555,252.032,254.304306,4835900,254.304306,"2010-08-05"
143.088,147.898,142.783,147.582581,14984000,147.582581,"2005-09-07"
237.778,239.695,236.592,239.009003,4791400,239.009003,"2009-09-15"
651.57,667.07,651.55,658.27002,2919100,658.27002,"2015-07-27"
229.229,229.429,225.275,226.706711,9945400,226.706711,"2007-03-09"
202.342,202.422,193.023,193.753754,25052300,193.753754,"2006-07-20"
261.261,264.064,261.011,261.801788,3493500,261.801788,"2011-06-03"
544.75,548.22,539.19,547.200012,1517300,547.200012,"2014-11-19"
294.359,295.906,291.792,295.230225,4635900,295.230225,"2009-12-01"
266.316,267.683,260.776,264.859863,6805300,264.859863,"2010-04-28"
