"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
170.155,172.382,163.068,165.775772,17132400,165.775772,"2008-11-06"
780.19,785.28,773.32,776.179993,1734100,776.179993,"2016-12-06"
156.737,171.116,155.305,166.166168,21174400,166.166168,"2008-10-10"
240.591,245.22,240.49,244.894897,14432300,244.894897,"2006-11-14"
330.956,339.139,330.33,338.223236,13573800,338.223236,"2007-10-23"
268.288,268.919,259.965,264.014008,5807300,264.014008,"2011-09-29"
435.395,439.89,433.639,435.815826,4237100,435.815826,"2013-05-30"
832.95,837.15,830.51,834.849976,1415100,834.849976,"2017-02-10"
603.979,604.525,596.667,601.94696,4205300,601.94696,"2014-03-03"
266.166,266.261,261.827,262.277283,4630300,262.277283,"2011-05-20"
814.17,819.86,807.37,809.570007,1721600,809.570007,"2016-10-11"
203.944,205.23,203.574,205.145142,15660700,205.145142,"2006-09-15"
303.268,303.278,296.076,297.83783,5731000,297.83783,"2011-11-10"
316.436,318.534,314.6,316.476471,4632700,316.476471,"2012-04-05"
870.06,873.47,847.69,850.140015,2538000,850.140015,"2017-03-21"
221.557,226.436,220.22,224.33934,17353000,224.33934,"2007-03-01"
948.13,952.8,939.38,947.549988,1370700,947.549988,"2017-09-21"
451.136,455.876,449.199,450.790802,5825900,450.790802,"2013-06-19"
444.77,450.951,444.62,450.760773,4329400,450.760773,"2013-06-18"
259.109,261.321,257.758,259.32431,4232700,259.32431,"2011-05-26"
304.73,307.718,301.732,304.219208,9166600,304.219208,"2010-10-19"
270.906,274.099,267.923,271.32132,7920800,271.32132,"2010-01-27"
544.244,546.206,538.123,539.184204,3420100,539.184204,"2013-12-11"
443.749,451.927,438.243,448.748749,14703800,448.748749,"2013-07-19"
534.96,537.84,533.61,535.280029,1048600,535.280029,"2014-12-30"
222.873,228.514,222.828,228.50351,11585000,228.50351,"2007-03-21"
838.46,843.72,837.59,841.460022,1135800,841.460022,"2017-04-12"
265.796,267.467,264.014,267.437439,3739800,267.437439,"2007-07-03"
349.289,349.98,346.967,348.693695,10753200,348.693695,"2007-12-21"
263.388,264.655,257.257,260.590576,8791700,260.590576,"2011-09-22"
