"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
710.61,721.22,702.02,720.900024,1854600,720.900024,"2016-02-24"
578.55,583.43,570.3,573.599976,2213300,573.599976,"2014-08-01"
223.048,223.574,220.165,220.645645,11306800,220.645645,"2007-03-16"
273.774,278.679,273.288,276.691681,11038900,276.691681,"2007-09-20"
287.788,288.784,286.677,288.428436,4394000,288.428436,"2009-11-16"
584.1,588.29,583.5,586.25,1214500,586.25,"2014-10-03"
290.195,290.29,287.042,289.044037,4688700,289.044037,"2012-06-20"
291.792,292.292,287.863,290.345337,4280500,290.345337,"2012-01-31"
439.354,439.439,435.31,435.540527,2152000,435.540527,"2013-08-23"
208.844,209.314,207.077,207.637634,15159000,207.637634,"2005-12-30"
264.464,267.017,261.491,265.910919,6305600,265.910919,"2010-02-05"
203.263,207.432,203.103,205.400406,6544600,205.400406,"2009-07-09"
293.964,296.326,289.9,290.640656,5857100,290.640656,"2011-10-19"
749.87,756.59,748.49,753.409973,1521800,753.409973,"2016-07-19"
455.956,456.932,449.439,453.073059,3954800,453.073059,"2013-07-09"
745.56,746.31,736.53,737.390015,1999200,737.390015,"2015-10-30"
534.25,539.91,532.86,538.530029,2004300,538.530029,"2014-05-01"
197.773,203.584,197.748,203.488495,19516800,203.488495,"2006-09-13"
280.931,282.818,278.539,279.80481,4685100,279.80481,"2012-06-14"
152.152,155.09,152.132,154.504501,14007300,154.504501,"2005-10-19"
361.992,362.688,358.844,361.541534,3310600,361.541534,"2012-12-20"
99.014,99.975,98.504,99.049049,20807900,99.049049,"2005-02-17"
203.599,204.344,200.701,201.936935,5260500,201.936935,"2009-05-06"
582.24,583.92,577.01,581.640015,1545400,581.640015,"2014-09-15"
829,833,823.96,824.369995,1070500,824.369995,"2017-01-19"
269.77,270.3,257.983,261.071075,8840700,261.071075,"2008-07-14"
944.29,952.49,942.48,944.190002,1505100,944.190002,"2017-08-08"
149.274,155.405,147.272,154.239243,13446900,154.239243,"2009-03-10"
193.268,195.521,188.133,189.839844,8848900,189.839844,"2009-04-20"
305.556,307.227,305.315,306.406403,3628900,306.406403,"2012-02-13"
