"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
735.89,735.89,713.45,717.580017,2121400,717.580017,"2016-01-27"
280.205,282.613,278.529,280.375366,6346800,280.375366,"2010-03-09"
837.7,841.74,836.25,838.960022,1295700,838.960022,"2017-02-13"
560.81,560.82,554.09,556.440002,1511000,556.440002,"2014-11-13"
283.233,283.398,278.884,282.437439,3837900,282.437439,"2012-06-28"
150.365,151.807,148.483,149.159164,7547800,149.159164,"2008-12-23"
841.54,846.74,840.79,841.700012,1046200,841.700012,"2017-04-10"
211.256,211.582,208.574,208.833832,9803500,208.833832,"2006-07-12"
93.984,94.895,93.609,94.499496,17317400,94.499496,"2005-03-07"
233.263,234.935,231.537,232.497498,7616300,232.497498,"2007-04-11"
413.909,413.909,409.104,411.181183,3299000,411.181183,"2013-03-14"
664.34,668,660.51,661.280029,1309400,661.280029,"2015-08-04"
948.02,960.68,940.37,960.179993,2427600,960.179993,"2017-06-15"
241.211,244.545,240.24,242.297302,7941800,242.297302,"2006-12-08"
270.04,271.036,267.803,268.488495,5633500,268.488495,"2010-02-09"
204.52,205.085,200.45,201.281281,13092600,201.281281,"2006-04-13"
240.09,242.718,238.874,242.001999,10686300,242.001999,"2007-05-25"
243.488,246.812,240.991,246.236237,6360600,246.236237,"2008-07-25"
393.423,393.889,388.589,391.916931,6860900,391.916931,"2013-04-05"
765.32,769.36,757.5,760.119995,1274900,760.119995,"2016-04-07"
809.89,813.43,804.11,807.77002,1515300,807.77002,"2017-01-04"
309.059,311.226,307.057,310.400391,6754200,310.400391,"2010-11-03"
190.16,199.7,189.945,197.687683,38016900,197.687683,"2006-03-29"
697.65,703.77,694.9,703.530029,2112500,703.530029,"2016-06-30"
215.501,220.02,212.197,216.546539,44087800,216.546539,"2006-01-31"
258.539,263.473,257.508,263.018005,5549000,263.018005,"2011-09-23"
574.79,584.69,567.64,583.73999,2207900,583.73999,"2014-10-08"
393.368,398.899,388.899,391.356354,4901200,391.356354,"2013-04-15"
294.795,300.29,294.575,298.578583,5174800,298.578583,"2010-11-18"
643.9,654.9,641.7,651.080017,1392500,651.080017,"2015-09-10"
