"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
251.051,252.022,247.187,250.265259,7243700,250.265259,"2008-08-13"
669.35,678.8,663.08,671.640015,2138700,671.640015,"2015-10-06"
332.833,339.149,332.703,338.963959,4113000,338.963959,"2012-08-28"
151.652,155.235,149.124,150.210205,15072500,150.210205,"2008-11-17"
433.448,437.177,433.083,436.431427,2814900,436.431427,"2013-10-11"
542.09,545.38,541.5,543.76001,1750800,543.76001,"2014-11-20"
245.26,251.972,240.541,251.201202,8309200,251.201202,"2011-10-04"
315.11,318.704,309.56,313.238251,11043700,313.238251,"2007-11-19"
198.874,206.456,191.727,193.648651,15969800,193.648651,"2008-10-03"
549.57,549.85,544.98,548.539978,1305200,548.539978,"2015-04-10"
741,741,734.64,735.630005,1617100,735.630005,"2016-07-15"
271.777,276.191,270.771,275.800812,5040100,275.800812,"2009-10-29"
216.146,216.146,211.592,212.532532,13392100,212.532532,"2005-12-27"
276.622,277.077,274.64,276.32132,6429300,276.32132,"2009-10-19"
225.856,227.342,214.825,216.716721,37442100,216.716721,"2006-01-25"
147.317,149.615,145.666,147.222229,30158600,147.222229,"2005-06-30"
779.16,779.66,771.27,774.919983,1713100,774.919983,"2016-04-20"
203.453,205.526,201.031,205.01001,4520600,205.01001,"2009-07-06"
815,824.56,812.05,818.26001,1689200,818.26001,"2017-02-02"
321.331,323.704,321.331,323.273285,3561000,323.273285,"2011-12-30"
239.89,243.874,239.239,241.796799,5599900,241.796799,"2008-07-29"
204.324,204.8,198.188,198.513519,6512000,198.513519,"2009-07-07"
176.897,186.366,172.923,183.653656,14685100,183.653656,"2008-11-04"
995,1000.46,991.5,992.309998,1295500,992.309998,"2017-10-09"
233.003,233.278,231.557,232.852859,7113800,232.852859,"2009-08-21"
337.397,338.964,336.186,338.908905,4351000,338.908905,"2012-08-17"
542.73,544.05,539.21,543,1357500,543,"2015-06-15"
285.736,287.728,284.785,285.790802,3799100,285.790802,"2010-04-05"
213.103,214.59,212.863,214.524521,9670500,214.524521,"2005-11-25"
519,543.1,518.18,537.549988,6055400,537.549988,"2015-01-30"
