"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
605.53,608.91,601,603.01001,1355000,603.01001,"2014-07-24"
347.848,348.789,341.552,342.447449,3834700,342.447449,"2012-12-07"
231.762,235.185,231.496,233.788788,16524000,233.788788,"2006-01-17"
831,834.65,829.52,830.940002,1290200,830.940002,"2017-01-13"
177.873,179.444,170.921,171.671677,27792900,171.671677,"2006-03-09"
277.362,280.11,275.806,277.797791,5948800,277.797791,"2010-04-20"
638,645.06,630.64,644.909973,1881500,644.909973,"2015-09-02"
232.257,237.362,232.232,236.53653,12990500,236.53653,"2007-04-03"
111.066,111.236,109.019,110.110107,18322000,110.110107,"2005-04-29"
255.345,259.62,253.068,258.133148,11738600,258.133148,"2007-08-10"
214.064,214.815,210.881,211.08609,8630100,211.08609,"2006-10-16"
269.344,271.001,267.858,267.917908,4108000,267.917908,"2011-05-06"
293.499,293.824,291.637,293.163177,2919400,293.163177,"2009-11-25"
385.235,389.795,383.133,387.362366,5674700,387.362366,"2013-02-07"
327.297,331.471,318.994,324.949951,12793900,324.949951,"2008-01-07"
300.3,303.804,299.93,302.877869,3334600,302.877869,"2012-03-12"
757.32,759.45,752.66,759.280029,1046000,759.280029,"2016-07-22"
769.3,779.32,764.1,777,2773900,777,"2015-11-20"
842.75,851.59,841.38,849.869995,1457300,849.869995,"2017-03-29"
794.95,805,792.9,802.030029,1992600,802.030029,"2016-11-07"
733.94,736.14,730.59,735.799988,1070400,735.799988,"2016-07-14"
257.267,259.384,255.255,255.925919,9286100,255.925919,"2007-06-11"
513.6,515.58,497.19,498.160004,4349900,498.160004,"2014-12-16"
370.435,373.869,368.599,372.722717,4112200,372.722717,"2012-10-16"
228.258,228.859,225.445,225.715714,3550400,225.715714,"2010-08-26"
131.386,134.82,123.774,131.346344,20468500,131.346344,"2008-11-21"
667.49,674.09,662.36,671.23999,1606200,671.23999,"2015-10-09"
568.78,572,566.13,568.299988,1483800,568.299988,"2014-06-10"
667.49,681.99,665,671.669983,2387600,671.669983,"2015-09-17"
744.97,754.26,743.66,750.23999,1641200,750.23999,"2016-03-14"
