"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
299.049,300.425,294.374,299.1091,27436700,299.1091,"2011-07-15"
262.738,264.389,259.685,261.436432,3877100,261.436432,"2010-10-04"
179.655,182.683,176.677,179.199203,10452700,179.199203,"2009-02-11"
244.114,249.7,243.353,248.748749,4228500,248.748749,"2009-09-21"
557.563,560.06,554.9,559.289307,2672900,559.289307,"2013-12-26"
838.81,841.77,836.22,837.320007,1357200,837.320007,"2017-02-15"
320.11,321.186,305.986,306.221222,17790900,306.221222,"2011-01-21"
150.651,153.153,150.506,152.047043,11512200,152.047043,"2005-09-19"
687.68,704.52,682.01,704.159973,4470500,704.159973,"2016-02-08"
200.741,201.446,194.394,197.597595,26182300,197.597595,"2006-05-02"
587.49,591,584.5,588.409973,1571500,588.409973,"2014-09-30"
593.51,595.65,587.94,590.76001,1336700,590.76001,"2014-07-07"
294.234,295.475,290.956,291.756744,3659900,291.756744,"2011-11-29"
639.05,642.85,617.84,624.25,2382300,624.25,"2015-09-28"
346.712,349.815,344.094,349.604614,8410700,349.604614,"2007-12-05"
304.244,304.369,302.302,303.25827,4645700,303.25827,"2012-02-10"
734.53,748.18,731.45,747.73999,1995700,747.73999,"2015-11-02"
94.74,94.97,91.091,93.123123,18603700,93.123123,"2005-03-01"
748.96,765.11,744.2,761.349976,3790400,761.349976,"2016-01-29"
154.499,158.308,150.41,155.88588,20272900,155.88588,"2008-11-11"
229.805,230.11,226.436,226.571579,2460300,226.571579,"2010-08-30"
266.496,268.058,265.265,267.927917,6510200,267.927917,"2009-10-14"
273.203,273.934,270.38,272.937927,6876300,272.937927,"2007-07-12"
241.857,244.735,241.481,242.647644,4291100,242.647644,"2010-07-22"
205.1,205.195,193.193,195.440445,11957800,195.440445,"2008-10-02"
151.026,155.866,150.651,155.025024,20752200,155.025024,"2005-09-12"
222.778,224.575,219.56,219.559555,13154000,219.559555,"2007-03-02"
321.496,326.897,320.45,325.830841,11501600,325.830841,"2012-04-12"
537.94,547.59,533.4,537.76001,3174700,537.76001,"2014-04-11"
264.845,266.201,259.72,263.158173,6481700,263.158173,"2010-09-30"
