"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
288.529,291.276,287.092,290.575562,4187400,290.575562,"2012-06-06"
219.374,225.871,217.908,225.325333,6253100,225.325333,"2010-07-07"
114.955,115.926,114.399,115.64064,11351400,115.64064,"2005-05-16"
309.199,309.92,299.95,300.680695,6639700,300.680695,"2011-03-01"
587.5,589.47,580.76,583.710022,1723400,583.710022,"2014-08-15"
319.605,324.074,312.312,315.140137,13921400,315.140137,"2007-11-15"
313.443,313.789,310.841,312.8078,4609900,312.8078,"2012-01-13"
249.75,259.755,249.154,259.029022,9738600,259.029022,"2009-10-07"
282.878,287.422,280.946,281.781769,3121600,281.781769,"2011-11-25"
935.67,945.86,934.05,943.630005,1120300,943.630005,"2017-08-30"
919.95,938.19,919.31,935.75,1158600,935.75,"2017-08-29"
430.24,432.297,424.374,425.500488,3464700,425.500488,"2013-08-27"
448.198,458.649,447.457,458.403412,7963800,458.403412,"2013-05-15"
304.685,306.777,299.389,305.715729,12914400,305.715729,"2012-07-20"
95.145,95.265,92.422,92.59259,23131600,92.59259,"2005-04-15"
100.48,100.901,94.825,95.885887,34308600,95.885887,"2005-02-09"
232.828,236.486,232.487,235.525528,4798700,235.525528,"2010-09-08"
235.235,235.986,231.396,231.681686,8726800,231.681686,"2006-12-20"
406.026,410.035,403.629,406.066071,4192200,406.066071,"2013-03-19"
267.873,274.124,262.648,269.974976,36434700,269.974976,"2008-04-18"
625.5,634.68,618.03,622.609985,2106500,622.609985,"2015-09-29"
94.76,96.096,94.109,95.795799,16843100,95.795799,"2005-04-19"
231.652,232.447,230.385,231.821823,3365000,231.821823,"2010-09-02"
293.408,294.269,289.565,291.791779,10316600,291.791779,"2008-05-13"
805.93,805.94,796.82,800.710022,1163100,800.710022,"2016-10-07"
140.761,140.876,136.812,137.142136,13612300,137.142136,"2005-08-22"
304.329,306.707,301.707,304.029022,5333600,304.029022,"2012-04-18"
262.703,265.015,262.162,262.767761,8328400,262.767761,"2007-06-28"
114.314,114.74,113.348,114.124123,13514200,114.124123,"2005-05-06"
251.506,251.987,249.314,250.265259,5740000,250.265259,"2010-06-18"
