"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
140.636,140.866,139.95,140.140137,11074700,140.140137,"2005-08-19"
724.44,739.89,705,731.390015,2777900,731.390015,"2016-01-14"
694,700.24,692.21,699.950012,1508600,699.950012,"2015-10-19"
436.937,437.422,427.938,434.249237,4946400,434.249237,"2013-06-03"
529.6,530.84,523.57,528.299988,1907700,528.299988,"2014-05-16"
445.455,446.446,442.442,444.779785,2572600,444.779785,"2013-09-10"
719.98,723.5,716.94,717.25,1233400,717.25,"2016-05-23"
778.1,786.55,776.3,784.799988,1630800,784.799988,"2016-11-21"
202.768,203.013,200.906,201.151154,6615100,201.151154,"2006-09-29"
344.234,347.297,341.341,346.29129,5547400,346.29129,"2012-11-29"
141.882,142.653,141.471,141.931931,7503000,141.931931,"2005-08-26"
263.473,264.094,259.76,263.683685,10069500,263.683685,"2011-04-18"
211.932,212.828,208.398,209.309311,8863900,209.309311,"2006-07-10"
246.962,250.175,246.211,246.211212,16724600,246.211212,"2006-11-15"
399.399,403.128,396.006,398.163177,7005700,398.163177,"2013-02-21"
264.419,266.597,262.427,265.085083,10469700,265.085083,"2008-02-15"
302.052,306.742,301.727,306.146149,4141200,306.146149,"2009-12-23"
196.171,202.703,195.195,202.382385,6202700,202.382385,"2009-05-26"
186.827,187.437,180.465,185.19519,22773600,185.19519,"2006-05-19"
779.95,792,773.53,791.469971,2029400,791.469971,"2016-12-07"
107.883,108.509,101.932,103.083084,65533000,103.083084,"2005-02-02"
215.686,216.166,213.073,214.164169,5930400,214.164169,"2009-07-21"
501.001,517.893,500.816,516.221191,5321000,516.221191,"2013-10-23"
310.335,310.811,306.957,309.599609,4364200,309.599609,"2010-10-28"
213.644,214.064,210.816,212.632629,5830900,212.632629,"2009-06-12"
803.6,808.09,801.5,804.059998,1660200,804.059998,"2016-09-30"
251.752,255.33,251.501,255.255249,7295600,255.255249,"2007-08-06"
669.45,671.89,654.49,667,1965400,667,"2015-10-08"
738.19,751.16,730.6,748.299988,3105200,748.299988,"2016-01-28"
102.427,102.753,98.453,98.748749,22492800,98.748749,"2005-01-19"
