"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
579.004,580.896,572.673,575.84082,5397100,575.84082,"2014-01-17"
237.097,237.733,230.981,232.047043,20230300,232.047043,"2006-01-12"
262.032,263.674,259.885,260.790802,3880300,260.790802,"2011-06-06"
153.494,155.516,153.193,154.964966,11216300,154.964966,"2005-09-29"
173.428,173.719,170.015,171.501495,11349400,171.501495,"2009-02-17"
944.25,950.5,937.53,949.890015,1116600,949.890015,"2017-09-07"
739.95,744.9,736.7,744.869995,1769000,744.869995,"2016-03-11"
259.5,261.156,258.408,260.710724,3488100,260.710724,"2011-05-27"
508.89,509.75,502.01,504.01001,2553400,504.01001,"2015-01-15"
248.634,248.739,245.861,245.975983,6560400,245.975983,"2009-09-18"
931.88,934.85,926.11,928.130005,1049400,928.130005,"2017-08-28"
269.269,269.324,267.442,269.149139,4592200,269.149139,"2011-04-27"
301.712,304.71,299.164,303.563568,5056700,303.563568,"2012-02-16"
276.992,282.778,273.298,278.89389,14275500,278.89389,"2011-08-15"
588.96,591.99,577.68,579.549988,2309500,579.549988,"2014-07-31"
269.039,272.778,268.338,271.881897,4669100,271.881897,"2010-02-18"
281.782,284.69,275.09,275.350342,24446500,275.350342,"2010-04-16"
720.02,734.95,720.02,731.119995,2438800,731.119995,"2015-10-26"
312.302,319.52,309.429,319.014008,13633700,319.014008,"2007-10-12"
154.79,166.146,152.262,162.512512,21444100,162.512512,"2009-01-23"
202.953,204.044,201.086,203.638641,10568200,203.638641,"2006-09-26"
837.06,837.23,821.03,823.830017,3516900,823.830017,"2017-01-30"
946.3,957.2,946.25,955.23999,1693300,955.23999,"2017-08-31"
255.255,255.355,251.336,252.617615,4849700,252.617615,"2011-06-13"
316.421,317.357,311.957,313.6987,10960600,313.6987,"2011-01-20"
217.718,219.329,214.705,216.96196,16887400,216.96196,"2006-01-27"
309.845,310.49,300.18,300.795807,8453700,300.795807,"2011-01-28"
97.638,98.048,93.954,94.36937,20753400,94.36937,"2005-01-06"
339.094,350.305,339.094,347.732727,13787300,347.732727,"2007-10-30"
209.314,210.44,207.497,210.255249,8509600,210.255249,"2009-06-19"
