"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
284.434,286.011,282.407,283.063049,6636500,283.063049,"2010-03-17"
742,748.56,740.5,745.460022,2357300,745.460022,"2016-01-22"
298.519,299.119,297.177,297.267273,5272300,297.267273,"2009-12-17"
263.008,266.191,262.362,265.455444,6968200,265.455444,"2007-07-02"
269.83,271.271,263.629,264.734741,13285700,264.734741,"2011-07-14"
114.705,115.661,113.774,114.734734,14816100,114.734734,"2005-05-13"
320.32,322.182,318.388,320.985992,3790400,320.985992,"2012-08-03"
545.74,560.13,545.09,559.289978,2701600,559.289978,"2015-02-26"
975.26,978.12,971.63,977.609985,1133000,977.609985,"2017-05-24"
148.799,148.949,145.836,145.905899,15984500,145.905899,"2005-07-06"
806,808.5,800.71,801.22998,1213800,801.22998,"2016-10-05"
251.481,251.532,248.248,249.209213,5389200,249.209213,"2007-08-20"
241.491,243.994,239.294,243.838837,13730400,243.838837,"2007-01-05"
737.07,743.93,736.5,742.52002,959000,742.52002,"2016-06-09"
232.973,233.989,230.23,231.121124,7737600,231.121124,"2007-05-14"
208.303,210.07,205.986,207.787781,6973200,207.787781,"2009-06-17"
93.068,93.929,92.272,92.682686,14556400,92.682686,"2005-03-02"
209.444,209.93,199.474,199.649643,20701600,199.649643,"2006-05-01"
317.623,324.019,316.572,320.310303,4934200,320.310303,"2012-03-21"
353.889,358.358,350.721,350.720734,5879100,350.720734,"2007-12-27"
313.068,319.334,312.017,314.689697,3951400,314.689697,"2012-08-02"
572.292,572.683,563.343,565.685669,4164800,565.685669,"2014-01-09"
295.931,296.797,293.293,293.863861,6078300,293.863861,"2010-12-07"
564.52,566.96,562.12,563.669983,1233000,563.669983,"2015-03-19"
785.25,793.05,776.43,777.849976,2343800,777.849976,"2015-12-02"
293.393,294.945,289.745,291.796783,10235500,291.796783,"2008-05-08"
384.229,385.621,379.515,379.889893,6074900,379.889893,"2013-02-04"
305.305,308.554,304.309,307.007019,4558400,307.007019,"2011-02-28"
406.612,410.025,403.814,405.22522,3420500,405.22522,"2013-03-25"
211.797,216.406,207.708,209.539536,14444700,209.539536,"2008-09-09"
