"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
263.824,264.51,260.26,263.478485,6611700,263.478485,"2010-02-25"
226.226,231.321,225.841,230.43544,7989800,230.43544,"2009-08-20"
287.883,291.517,286.286,291.371368,3628700,291.371368,"2011-03-23"
199.284,201.401,197.593,201.191193,6399500,201.191193,"2009-05-04"
297.432,301.802,292.107,300.885895,7643700,300.885895,"2011-08-03"
212.447,212.452,205.045,207.287292,12441100,207.287292,"2008-09-10"
357.853,359.359,355.606,357.792786,7696400,357.792786,"2007-12-07"
297.843,300.145,296.131,296.616608,5110400,296.616608,"2011-10-31"
924.15,935.82,920.8,932.820007,2327800,932.820007,"2017-05-01"
523.76,525.37,515.4,515.840027,2617600,515.840027,"2014-12-15"
798.51,799.3,794.33,796.950012,852800,796.950012,"2016-08-22"
447.382,448.874,443.483,444.294281,5996100,444.294281,"2013-07-25"
813.33,813.33,802.44,804.570007,1214800,804.570007,"2016-12-28"
853.12,856.93,851.25,853.640015,1028800,853.640015,"2017-03-08"
233.343,237.272,232.878,236.851852,7181200,236.851852,"2007-05-03"
777.47,782.9,773.51,776.700012,1732400,776.700012,"2015-11-23"
261.997,262.708,250.495,252.692688,12568800,252.692688,"2011-08-18"
311.982,315.135,310.33,314.389404,4251700,314.389404,"2011-02-14"
228.043,229.915,223.483,224.994995,26679200,224.994995,"2008-04-17"
286.376,287.868,284.284,287.37738,5331200,287.37738,"2011-04-06"
578.95,584.1,577,583.359985,1372800,583.359985,"2014-07-09"
302.978,307.808,302.177,305.86087,4199900,305.86087,"2012-05-15"
960.86,969.63,957.04,967.659973,1602100,967.659973,"2017-07-12"
321.672,325.06,315.37,319.444458,9944000,319.444458,"2008-01-11"
197.713,198.994,195.971,197.042038,4850500,197.042038,"2009-05-01"
246.256,248.463,240.47,246.006012,17273900,246.006012,"2007-08-16"
233.594,240.365,233.033,238.793793,9373600,238.793793,"2008-07-22"
254.96,259.124,254.605,258.603607,13644100,258.603607,"2008-02-08"
249.204,255.511,249.044,253.788788,14187700,253.788788,"2007-06-04"
650.21,655.31,647.41,655.299988,1744600,655.299988,"2015-09-11"
