"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
555.716,563.438,555.526,562.067078,4415900,562.067078,"2014-01-28"
149.169,154.83,147.723,153.403397,16517400,153.403397,"2009-01-22"
552.36,553.74,547.47,550.619995,1477600,550.619995,"2014-06-17"
555.13,560.88,544.43,544.75,2755800,544.75,"2014-10-13"
537.31,539.8,529,532.73999,2461700,532.73999,"2015-04-17"
412.042,412.773,408.589,410.625641,2907000,410.625641,"2013-05-01"
721,730.6,716.84,717.219971,2253400,717.219971,"2016-02-29"
289.505,290.626,284.484,288.653656,3356800,288.653656,"2012-07-17"
337.442,340.09,334.835,339.024017,8833300,339.024017,"2007-12-19"
134.765,135.11,124.63,128.848846,20089200,128.848846,"2008-11-24"
236.421,239.96,235.776,238.153152,6662100,238.153152,"2010-07-12"
186.041,189.119,185.771,188.788788,17873700,188.788788,"2006-03-28"
847.35,848.83,841.44,844.929993,1383100,844.929993,"2017-02-28"
365.866,375.395,365.49,375.065063,7120400,375.065063,"2012-09-24"
810,819.06,807.71,815.950012,1759300,815.950012,"2016-09-22"
246.872,250.08,246.747,249.644638,11010900,249.644638,"2006-11-17"
724.32,732.68,720,730.299988,1126900,730.299988,"2016-05-16"
243.839,247.217,242.608,246.74675,5525200,246.74675,"2011-06-21"
402.397,403.088,397.047,397.492493,4571000,397.492493,"2013-03-28"
203.754,203.899,197.508,198.6987,18277300,198.6987,"2006-09-20"
185.936,190.055,185.761,189.164169,7885900,189.164169,"2006-08-07"
695.4,696.22,689.1,695.320007,1815800,695.320007,"2015-10-16"
434.359,435.731,427.462,429.97998,3733400,429.97998,"2013-06-04"
236.491,236.847,231.481,234.164169,6009700,234.164169,"2008-08-01"
189.885,191.066,188.889,189.434433,7676300,189.434433,"2006-09-07"
188.153,190.265,184.309,188.288284,17163000,188.288284,"2006-05-15"
540.325,542.012,535.035,535.515503,3189800,535.515503,"2013-12-12"
242.117,245.846,240.831,245.320328,11271900,245.320328,"2010-09-17"
516.411,518.518,513.063,514.034058,2564000,514.034058,"2013-11-01"
563.799,574.029,559.144,562.052063,4832900,562.052063,"2014-01-13"
