"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
544.74,548,543.57,547.340027,1406200,547.340027,"2015-07-02"
263.524,263.634,252.357,253.438446,12140400,253.438446,"2010-05-04"
445.726,448.208,445.445,445.650665,2644700,445.650665,"2013-08-09"
298.203,299.865,294.454,297.467468,5206100,297.467468,"2012-05-29"
242.703,244.695,242.142,242.207214,6520200,242.207214,"2006-12-11"
145.435,148.373,144.284,146.626633,5125800,146.626633,"2008-11-28"
534.51,542.3,533.72,538.77002,2877200,538.77002,"2014-12-23"
281.772,284.785,272.447,273.283295,14978200,273.283295,"2011-08-08"
212.442,213.413,201.271,201.97197,42948600,201.97197,"2005-11-29"
144.84,148.048,144.399,147.917923,21322800,147.917923,"2005-07-07"
547.51,552.54,546.6,551.159973,2369100,551.159973,"2015-02-13"
261.962,265.005,261.386,264.164154,6619100,264.164154,"2007-09-05"
289.314,290.29,286.987,289.134125,4656300,289.134125,"2012-01-30"
236.532,239.014,234.74,236.276276,3521000,236.276276,"2010-06-28"
430.606,437.187,428.013,436.251251,4078300,436.251251,"2013-09-04"
711.92,715.41,706.36,714.409973,1673800,714.409973,"2016-05-02"
282.948,289.289,282.558,286.396393,6719600,286.396393,"2008-06-04"
292.738,292.738,289.319,289.369354,3799700,289.369354,"2011-04-08"
792.95,799,787.91,795.169983,1612500,795.169983,"2016-12-08"
201.582,205.08,200.571,202.632629,10618900,202.632629,"2006-06-23"
438.068,439.85,435.941,437.097107,4589000,437.097107,"2013-05-24"
437.848,439.199,436.091,438.633636,2515000,438.633636,"2013-09-27"
190.581,191.351,188.789,189.664658,8911000,189.664658,"2006-08-29"
407.778,408.028,405.225,405.560547,2973400,405.560547,"2013-03-22"
560.08,560.65,553.72,560.349976,1353300,560.349976,"2014-06-13"
504.88,509.76,504.755,508.523529,2579000,508.523529,"2013-11-08"
332.848,335.46,330.641,334.474487,5722200,334.474487,"2012-01-04"
584.9,585.85,574.1,574.099976,1545700,574.099976,"2014-10-07"
202.332,204.429,197.978,202.657654,31162000,202.657654,"2005-11-30"
276.276,276.527,271.947,273.803802,6554800,273.803802,"2010-04-22"
