"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
350.35,356.481,349.184,353.428436,6459500,353.428436,"2012-09-07"
146.196,148.138,145.26,148.003006,14973000,148.003006,"2005-07-05"
245.971,246.421,243.609,243.748749,4809300,243.748749,"2011-06-22"
274.209,275.275,269.394,270.42041,5130400,270.42041,"2009-10-28"
947.99,961.79,945.31,958.330017,1813800,958.330017,"2017-07-28"
251.246,253.589,251.001,253.443451,4851900,253.443451,"2011-06-30"
999.09,1003.91,995.87,1001.5,1374100,1001.5,"2017-06-07"
218.038,221.567,216.221,220.45546,8883900,220.45546,"2008-03-31"
269.905,275,269.7,273.6987,11042700,273.6987,"2007-09-19"
988.59,996.48,987.07,996.119995,1735500,996.119995,"2017-06-02"
219.97,220.681,217.277,219.604599,6191200,219.604599,"2009-06-08"
192.703,195.851,192.092,194.874878,11510600,194.874878,"2006-07-25"
798.77,801.75,788.05,788.47998,1887600,788.47998,"2016-09-09"
143.398,145.14,143.363,144.36937,6862100,144.36937,"2005-09-02"
542.9,549.75,542.11,549.700012,1564700,549.700012,"2014-05-21"
545.6,548.28,541.2,541.700012,1383100,541.700012,"2015-07-08"
251.977,253.188,248.594,250.290283,3950600,250.290283,"2010-06-17"
380.215,381.041,371.637,372.417419,6000300,372.417419,"2012-10-09"
315.541,317.317,311.106,317.057068,12048900,317.057068,"2007-10-17"
935.01,936.86,925.4,929.75,1473700,929.75,"2017-09-18"
567.78,574.87,564.15,574.869995,2185800,574.869995,"2014-05-27"
269.364,271.767,265.671,270.620605,5972000,270.620605,"2011-08-30"
290.21,290.21,282.147,282.887878,4018500,282.887878,"2012-06-21"
218.123,225.47,217.718,223.583588,7246500,223.583588,"2009-07-24"
146.842,147.347,145.611,146.036041,11718000,146.036041,"2005-07-12"
246.496,255.46,246.276,254.394394,8798100,254.394394,"2010-09-20"
152.663,154.279,147.998,149.984985,10438300,149.984985,"2009-01-16"
164.324,165.621,159.535,161.166168,8980000,161.166168,"2009-01-07"
97.908,98.954,96.687,96.866867,13903400,96.866867,"2005-01-11"
300.576,310.155,300.576,309.164154,14182200,309.164154,"2010-10-18"
