"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
302.898,308.298,301.802,305.775787,6210500,305.775787,"2011-07-28"
228.488,229.965,227.523,228.993988,4144400,228.993988,"2006-12-26"
173.423,177.097,172.172,173.758759,7632300,173.758759,"2009-03-24"
312.472,314.975,311.046,313.293304,8909600,313.293304,"2011-12-16"
192.342,193.814,188.068,189.279282,23900000,189.279282,"2006-03-03"
780.56,784.48,762.45,768.200012,2097500,768.200012,"2015-12-03"
309.555,313.273,306.301,308.308319,12038500,308.308319,"2007-10-16"
396.837,396.947,392.422,395.590576,4053300,395.590576,"2013-04-11"
253.644,254.434,249.424,254.239243,5582000,254.239243,"2010-05-17"
190.065,190.681,179.975,189.849854,13493200,189.849854,"2008-10-20"
757.84,768.42,756.3,768.070007,1257100,768.070007,"2016-04-06"
272.167,273.774,271.096,271.941956,7704200,271.941956,"2007-07-10"
541.5,541.5,532.07,536.719971,1544700,536.719971,"2015-01-26"
379.479,388.689,379.429,388.188202,7484700,388.188202,"2013-02-01"
357.357,357.518,344.595,350.025024,12305800,350.025024,"2007-12-12"
212.067,213.579,210.646,212.557556,5785800,212.557556,"2009-07-14"
256.021,257.748,253.148,253.453461,6541200,253.453461,"2007-08-28"
169.159,176.341,168.323,174.509506,15367400,174.509506,"2009-01-28"
577.072,578.078,572.467,574.884888,3896400,574.884888,"2014-01-15"
301.391,301.717,297.973,297.972961,4451100,297.972961,"2011-07-20"
763.59,766.07,755,760.039978,1616600,760.039978,"2015-12-10"
339.495,346.346,338.899,342.422424,8455100,342.422424,"2007-12-04"
222.172,224.705,220.095,222.84285,30542200,222.84285,"2006-01-04"
184.494,185.23,181.436,183.083084,30330800,183.083084,"2006-03-24"
601.306,607.042,600.601,606.046021,4213500,606.046021,"2014-02-18"
138.924,142.518,138.363,141.426422,17169000,141.426422,"2005-08-24"
608.133,612.152,606.311,609.739746,2468100,609.739746,"2014-03-05"
213.213,216.446,212.212,216.041046,7058500,216.041046,"2009-06-03"
288.534,293.594,288.218,291.466461,5089900,291.466461,"2009-11-23"
957.47,958.33,950.28,951.98999,1042900,951.98999,"2017-09-01"
