"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
187.177,188.183,178.759,185.790787,22418700,185.790787,"2008-10-06"
178.258,186.166,177.312,179.859863,14831700,179.859863,"2008-10-31"
175.18,176.006,169.71,170.130127,19642500,170.130127,"2006-03-21"
762.38,769.08,759.75,765.25,2093300,765.25,"2015-11-11"
269.369,273.799,268.293,269.939941,6015700,269.939941,"2011-09-27"
552.58,553.33,542.97,547.190002,1873700,547.190002,"2015-05-26"
549.21,549.37,541.95,548.02002,1618300,548.02002,"2015-04-09"
264.945,265.18,259.379,262.022034,7244500,262.022034,"2007-09-06"
201.101,202.107,199.965,201.926926,18405900,201.926926,"2005-11-17"
260.03,260.135,256.772,258.007996,6352200,258.007996,"2007-08-13"
320.816,320.816,316.046,320.105103,12597900,320.105103,"2012-01-19"
499.86,509.07,499.11,506.450012,3639400,506.450012,"2014-12-17"
265.455,268.904,259.409,260.280273,6579400,260.280273,"2011-08-25"
257.472,258.984,255.956,256.886902,4645500,256.886902,"2007-08-27"
1003.31,1008.61,994.8,996.679993,1552100,996.679993,"2017-06-06"
584.399,589.54,580.861,589.309326,5267100,589.309326,"2014-02-07"
378.148,380.09,338.338,347.847839,24859900,347.847839,"2012-10-18"
183.734,190.721,182.262,189.939941,9851500,189.939941,"2009-04-15"
347.743,348.123,344.029,344.304291,4644100,344.304291,"2012-11-02"
540.926,546.542,540.08,543.653625,3328000,543.653625,"2013-12-19"
152.633,154.134,151.522,151.791794,14141400,151.791794,"2005-10-18"
256.276,256.276,251.251,252.947952,7695800,252.947952,"2010-05-12"
806.76,806.76,785,788.419983,2350700,788.419983,"2016-11-02"
809.1,811.07,806.03,809.679993,1131600,809.679993,"2016-12-22"
994.1,1006.19,990.27,998.309998,3984500,998.309998,"2017-07-24"
950.66,963.24,936.16,961.01001,2745600,961.01001,"2017-06-28"
238.714,239.75,236.121,236.521515,9784400,236.521515,"2006-11-07"
545.09,545.9,539.54,540.039978,1725500,540.039978,"2015-06-30"
284.029,284.67,282.282,283.393402,4109000,283.393402,"2010-04-09"
264.69,268.694,264.69,265.470459,6208500,265.470459,"2010-09-27"
