"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
201.912,202.558,192.683,193.693695,17767800,193.693695,"2006-05-11"
561.16,564.79,558.3,564.190002,1386300,564.190002,"2014-11-04"
149.6,152.387,147.077,152.202209,35570100,152.202209,"2005-06-27"
368.363,374.875,368.263,371.121124,11806300,371.121124,"2013-01-23"
826.37,830.43,821.62,827.179993,1406800,827.179993,"2017-01-09"
544.79,549.85,530.53,540.630005,3961600,540.630005,"2014-04-07"
380.881,382.172,377.452,379.299286,3913200,379.299286,"2012-10-08"
172.838,176.021,171.371,171.831833,29278600,171.831833,"2006-02-14"
287.663,293.669,284.74,292.762756,9718000,292.762756,"2008-05-12"
961.6,967.22,947.09,948.090027,2443600,948.090027,"2017-06-27"
259.765,260.26,256.331,256.511505,12700600,256.511505,"2007-07-23"
216.992,218.649,210.566,213.378372,22421300,213.378372,"2005-12-21"
255.18,256.256,247.748,248.008011,8939800,248.008011,"2011-10-03"
230.981,234.359,229.094,232.267273,5966400,232.267273,"2010-08-23"
715.17,726.24,712.66,725.409973,1977200,725.409973,"2016-03-09"
544.99,550.16,543.59,544.859985,1365900,544.859985,"2015-04-07"
210.325,214.965,209.995,213.24324,22983900,213.24324,"2006-10-19"
189.73,191.692,186.341,191.686691,16372800,191.686691,"2006-05-25"
341.396,347.497,336.406,346.476471,15817100,346.476471,"2007-11-28"
586.261,593.864,576.141,591.07605,11121400,591.07605,"2014-01-31"
170.045,172.222,168.919,170.280273,15176800,170.280273,"2006-03-22"
526.211,532.523,525.526,529.619629,2380800,529.619629,"2013-12-04"
690.17,705,684.91,685.200012,4771800,685.200012,"2016-06-24"
311.236,312.472,306.552,309.34433,7799500,309.34433,"2011-12-14"
814.99,828.96,811.5,825.210022,2017100,825.210022,"2017-01-06"
249.78,250.706,241.817,243.003006,7258100,243.003006,"2010-06-07"
305.33,306.451,298.689,300.735748,6979600,300.735748,"2011-11-17"
239.289,242.467,238.794,240.830826,8241500,240.830826,"2007-04-26"
98.098,100.105,97.162,100.085083,19261300,100.085083,"2005-01-14"
614.014,614.109,606.326,608.002991,3027100,608.002991,"2014-03-07"
