"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
258.358,260.08,254.985,258.002991,12703600,258.002991,"2007-06-08"
153.228,155.806,152.768,154.109116,18683200,154.109116,"2005-09-20"
266.742,269.094,263.899,266.261261,9530800,266.261261,"2011-07-08"
237.147,237.412,234.625,235.240234,8231300,235.240234,"2007-02-07"
313.243,313.243,303.483,304.434448,7949400,304.434448,"2010-01-06"
305.47,307.658,302.302,305.965973,5773400,305.965973,"2011-02-23"
163.398,175.41,162.533,169.814819,14703200,169.814819,"2008-10-24"
288.539,290.541,280.586,283.933929,8601900,283.933929,"2008-06-03"
329.955,336.762,329.83,334.664673,7316000,334.664673,"2012-08-14"
417.447,418.729,415.205,416.716705,4101200,416.716705,"2013-03-07"
530.24,535.72,527.58,535.330017,1228400,535.330017,"2014-05-05"
452.172,453.954,450.861,453.738739,3424300,453.738739,"2013-08-02"
591.57,600.11,590.3,598.419983,1758000,598.419983,"2014-09-24"
956.25,966.18,955.55,964.809998,1400900,964.809998,"2017-09-28"
234.029,240.28,233.398,240.165161,7161800,240.165161,"2008-08-05"
972.78,973.95,960.23,965.309998,2221600,965.309998,"2017-07-26"
503.879,516.942,503.754,516.75177,3155600,516.75177,"2013-11-13"
90.065,92.753,90.01,92.73774,16136600,92.73774,"2005-04-04"
250.751,252.763,249.214,250.450455,9588400,250.450455,"2007-06-01"
255.095,260.25,254.71,256.987,8923600,256.987,"2010-09-21"
1004.23,1005.6,996.62,1004.280029,1679900,1004.280029,"2017-06-08"
547.43,558.79,546.55,553.950012,1592100,553.950012,"2015-06-02"
845,845.88,837.3,842.099976,1111600,842.099976,"2017-04-07"
137.267,139.289,136.672,138.858856,24899800,138.858856,"2005-06-16"
453.148,453.213,450.05,452.952942,2616700,452.952942,"2013-08-05"
744.59,745.24,722.6,730.030029,5214800,730.030029,"2016-02-04"
936.69,944.08,935.12,937.429993,1672700,937.429993,"2017-09-26"
255.175,255.255,248.003,249.399399,6661100,249.399399,"2008-08-18"
765.45,767.22,757.34,757.539978,1588700,757.539978,"2016-04-11"
560.731,560.811,555.065,555.285278,2469700,555.285278,"2013-12-30"
