"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
155.906,159.77,155.24,155.840836,25986700,155.840836,"2005-09-22"
768.52,769.2,764.39,765.840027,520600,765.840027,"2015-12-24"
304.279,306.256,300.3,300.425415,5335800,300.425415,"2012-03-09"
566.71,567.1,564.48,564.950012,2216000,564.950012,"2015-03-20"
859.05,861,850.52,856.97998,3493300,856.97998,"2017-01-26"
140.28,147.878,138.238,146.191193,12700400,146.191193,"2008-11-26"
178.674,185.03,172.172,178.013016,13106800,178.013016,"2008-10-22"
242.212,247.623,241.496,246.251251,4404700,246.251251,"2010-08-12"
830.09,837.94,829.04,835.73999,1447600,835.73999,"2016-10-24"
722.93,729.51,713.23,729.119995,1798600,729.119995,"2016-02-25"
241.562,242.297,240.16,240.390396,10371200,240.390396,"2006-12-15"
567.47,575.23,555.01,555.190002,2978700,555.190002,"2014-10-10"
194.71,201.201,193.954,201.091095,54190700,201.091095,"2006-02-01"
264.6,268.604,255.255,258.208221,35165700,258.208221,"2008-02-01"
258.398,264.014,250.801,258.303314,12129800,258.303314,"2008-07-15"
447.948,452.728,447.948,452.562561,4272500,452.562561,"2013-08-01"
201.927,206.456,200.621,203.613617,16502400,203.613617,"2006-04-17"
267.142,268.719,263.899,265.220215,12188500,265.220215,"2009-10-15"
553.71,559.29,552,556.109985,2171800,556.109985,"2015-07-10"
532.6,535.8,527.88,529.549988,1324000,529.549988,"2015-01-02"
309.755,317.818,309.059,317.797791,7092300,317.797791,"2012-07-27"
112.848,114.014,112.472,114.014015,12678900,114.014015,"2005-05-10"
532.26,533.86,522.5,523.099976,2370000,523.099976,"2014-04-25"
319.655,327.828,318.458,325.700714,13315400,325.700714,"2007-10-22"
265.27,269.019,264.414,268.91391,4755600,268.91391,"2009-11-03"
241.241,242.242,238.443,239.799805,5542000,239.799805,"2008-08-07"
305.38,306.026,303.609,305.795807,3098400,305.795807,"2011-02-04"
214.705,220.641,212.978,219.799805,14459900,219.799805,"2008-03-18"
554.98,555,545.16,548.900024,2175400,548.900024,"2014-10-24"
665.06,669.84,660.03,660.919983,3592700,660.919983,"2015-09-18"
