"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
230.571,231.426,227.738,229.374374,11497400,229.374374,"2007-02-12"
98.799,101.922,97.828,101.456459,31656700,101.456459,"2005-01-03"
939.07,941.04,934.49,938.929993,1148500,938.929993,"2017-08-14"
787.17,791.29,775.35,775.969971,1806300,775.969971,"2016-11-18"
214.63,215.716,206.727,207.017014,15959200,207.017014,"2008-03-10"
362.598,366.056,360.971,364.424438,5808900,364.424438,"2012-09-20"
197.713,199.635,196.301,197.572571,9294600,197.572571,"2006-05-04"
213.874,218.068,208.959,216.991989,19806900,216.991989,"2008-03-20"
228.734,239.154,228.328,235.780777,11782600,235.780777,"2008-04-04"
580.05,584.7,568.35,573.659973,4608400,573.659973,"2015-04-24"
705.9,726.95,687.78,718.559998,4122000,718.559998,"2016-01-20"
800,805.63,796.3,805.419983,1066100,805.419983,"2016-08-17"
213.238,214.159,208.148,210.43544,12071700,210.43544,"2006-07-07"
576.51,583.82,572.26,582.27002,1519400,582.27002,"2014-08-04"
237.688,240.826,237.307,240.755753,8675100,240.755753,"2006-11-13"
761.63,762.14,751.82,755.409973,2811100,755.409973,"2016-03-18"
941.25,949.9,940.04,944.27002,1345300,944.27002,"2017-08-16"
258.584,261.016,257.508,258.383392,5470700,258.383392,"2009-10-09"
436.376,438.599,432.057,435.330322,6027700,435.330322,"2013-06-24"
291.241,294.74,290.045,292.127136,6751200,292.127136,"2011-10-20"
243.724,246.446,242.503,244.599594,8891600,244.599594,"2006-12-06"
543.66,553.02,540.52,545.200012,2541200,545.200012,"2014-04-14"
547.76,554,547.2,549.880005,1596700,549.880005,"2014-10-27"
557.73,566.51,553.5,566.159973,1759700,566.159973,"2015-03-18"
261.972,263.143,259.92,262.282288,6637700,262.282288,"2009-10-12"
792.88,798,789.47,791.919983,1167400,791.919983,"2016-08-30"
576.081,577.352,562.062,562.477478,7777200,562.477478,"2014-01-24"
303.068,308.759,300.651,306.701691,5349200,306.701691,"2012-05-08"
305.385,309.505,304.91,307.452454,3595600,307.452454,"2011-02-07"
592.13,598,590.6,593.140015,1630800,593.140015,"2014-09-04"
