"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
283.959,287.287,283.393,286.651642,4700000,286.651642,"2010-04-12"
726.1,730.9,715.67,717.289978,2066600,717.289978,"2016-02-23"
271.421,274.775,268.068,272.227234,8501800,272.227234,"2008-07-07"
527.15,527.99,517.75,519.460022,2059100,519.460022,"2015-01-05"
253.624,260.851,253.443,260.775787,7266100,260.775787,"2011-07-01"
581.046,582.583,576.226,582.432434,3955800,582.432434,"2014-01-21"
216.552,223.714,214.605,221.72673,15437700,221.72673,"2008-03-13"
504.354,509.289,503.003,506.396393,2433700,506.396393,"2013-11-12"
368.093,370.06,365.656,367.742737,3308000,367.742737,"2013-01-07"
533.14,534,525.31,529.119995,1832900,529.119995,"2014-05-15"
831.73,831.98,826.5,830.059998,1194200,830.059998,"2017-02-09"
976.87,980.5,973.31,976.619995,1009500,976.619995,"2017-06-22"
219.99,220.215,211.992,217.352356,25826300,217.352356,"2006-01-26"
860.62,862.44,857.73,858.950012,1172900,858.950012,"2017-04-21"
154.52,156.797,150.3,151.651657,22529000,151.651657,"2005-09-14"
310.526,311.557,305.996,307.432434,3183400,307.432434,"2012-03-05"
298.859,301.802,297.342,297.607605,4792200,297.607605,"2010-12-13"
288.438,289.214,282.753,285.88089,6991600,285.88089,"2012-07-11"
209.464,212.738,206.722,212.492493,11930600,212.492493,"2006-07-11"
290.831,291.036,283.123,284.829834,12082900,284.829834,"2011-04-05"
263.529,264.905,262.297,262.912903,4390600,262.912903,"2007-09-17"
746.49,755.31,735.28,741,3156600,741,"2016-01-07"
750.37,765.73,748,759.330017,2410300,759.330017,"2016-01-06"
590.215,599.134,589.645,596.646667,4319800,596.646667,"2014-03-17"
231.622,231.822,228.674,230.230225,3346800,230.230225,"2009-08-14"
966,975.81,966,973.719971,2031100,973.719971,"2017-09-29"
227.933,231.106,227.688,229.519516,4678100,229.519516,"2009-08-12"
145.14,154.875,141.141,151.206207,16272300,151.206207,"2008-12-08"
801.26,805.91,796.03,805.030029,1348500,805.030029,"2016-09-21"
306.316,307.558,304.805,306.036041,4524800,306.036041,"2012-02-09"
