"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
280.636,284.284,259.76,274.584595,33897400,274.584595,"2008-01-23"
727,733.76,716.61,731.969971,2457700,731.969971,"2016-02-17"
848.94,850.82,844.71,849.080017,1005000,849.080017,"2017-03-03"
266.501,269.269,261.792,263.47348,7523000,263.47348,"2008-06-30"
809.82,810.08,800.45,802.650024,1472700,802.650024,"2016-09-26"
236.737,239.745,236.737,238.168167,7670300,238.168167,"2007-05-22"
281.782,282.643,280.566,281.5065,6202700,281.5065,"2010-03-29"
272.758,279.179,272.107,275.775787,8236100,275.775787,"2008-06-25"
535.12,536.34,529.09,534.880005,2038500,534.880005,"2014-04-30"
416.261,420.27,416.166,417.82782,3186200,417.82782,"2013-03-11"
300.901,304.359,300.606,303.933929,3219700,303.933929,"2012-05-02"
735,739.89,732.6,738.099976,1610800,738.099976,"2016-05-25"
972.79,986.51,970.27,985.190002,1780900,985.190002,"2017-10-05"
209.765,211.782,208.458,211.486481,12079500,211.486481,"2005-12-15"
586.76,587.71,583.29,584.669983,1478900,584.669983,"2014-06-30"
818.31,819.2,808.12,809.840027,2589100,809.840027,"2016-12-16"
240.746,241.496,233.859,234.219223,7842100,234.219223,"2010-08-19"
446.942,448.704,443.534,444.319305,4342600,444.319305,"2013-07-31"
224.91,227.227,224.439,227.092087,4774800,227.092087,"2009-08-04"
566.79,566.9,554.15,555.950012,1645300,555.950012,"2014-11-05"
157.267,158.909,156.301,158.388382,18284200,158.388382,"2005-09-30"
189.369,195.871,188.904,195.745743,18239100,195.745743,"2005-11-10"
256.682,256.862,250,251.681686,11344200,251.681686,"2008-02-21"
94.484,97.407,94.414,96.976974,19365000,96.976974,"2005-04-07"
288.213,290.791,287.578,290.515503,2817900,290.515503,"2012-06-08"
353.924,354.775,349.655,353.498505,3291500,353.498505,"2012-12-27"
859.74,863.93,857.5,860.080017,1188800,860.080017,"2017-04-20"
215.32,221.216,214.715,219.049042,12043900,219.049042,"2008-09-12"
231.231,236.807,229.74,236.541534,13095200,236.541534,"2007-05-16"
726.7,734.29,723.5,729.130005,1903700,729.130005,"2016-05-09"
