"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
287.723,289.039,287.147,289.034027,3829500,289.034027,"2009-11-17"
90.931,92.492,90.566,90.800804,17458500,90.800804,"2005-03-28"
552.4,560.63,551.62,558.22998,1304500,558.22998,"2014-11-10"
308.744,310.035,306.476,308.558563,3681300,308.558563,"2011-02-09"
444.715,448.934,443.483,448.543549,3217900,448.543549,"2013-09-11"
443.694,445.495,441.141,443.863861,2970600,443.863861,"2013-09-24"
754.05,760.64,754.05,757.080017,1125100,757.080017,"2016-07-20"
243.233,244.439,239.489,240.64064,11251500,240.64064,"2006-12-01"
439.59,441.817,437.938,439.524536,2517200,439.524536,"2013-09-26"
94.439,94.76,90.25,90.450447,28017300,90.450447,"2005-01-24"
658.58,658.58,639.66,640.150024,2424000,640.150024,"2015-09-25"
293.539,295.891,287.913,288.438446,8742800,288.438446,"2008-05-14"
263.273,263.964,259.99,261.611603,7753400,261.611603,"2007-06-29"
202.688,208.093,201.727,208.05806,13310200,208.05806,"2006-10-04"
337.838,339.454,333.579,333.89389,4460100,333.89389,"2012-11-07"
274.655,279.279,273.714,276.75174,10972200,276.75174,"2008-06-12"
203.353,205.816,201.386,201.661667,11741600,201.661667,"2006-09-27"
349.329,350.676,345.846,346.441437,3743800,346.441437,"2012-09-11"
369.149,371.266,362.863,371.266266,16855700,371.266266,"2007-11-06"
442.427,443.944,440.2,440.345337,3511600,440.345337,"2013-06-11"
604.51,605.541,602.022,602.497498,3720800,602.497498,"2014-02-21"
240.275,241.441,239.404,239.744751,5845500,239.744751,"2007-04-27"
212.723,215.17,212.092,213.46347,11259500,213.46347,"2006-10-11"
308.834,312.312,308.438,310.490479,8163200,310.490479,"2011-12-02"
233.779,235.631,232.813,233.48349,5952600,233.48349,"2007-04-10"
176.742,179.76,174.424,176.821823,11994500,176.821823,"2009-03-26"
745.43,751.7,741.16,748.820007,1815300,748.820007,"2015-11-03"
434.495,438.939,434.194,436.046051,3934800,436.046051,"2013-05-31"
295.526,296.787,293.794,295.295288,2619500,295.295288,"2010-11-26"
209.965,211.967,190.546,190.690689,21504200,190.690689,"2008-09-29"
