"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
211.667,213.669,209.905,210.22522,16659100,210.22522,"2006-04-27"
667.09,671.62,660.23,663.140015,1722900,663.140015,"2015-08-10"
151.151,151.151,145.485,148.868866,21114200,148.868866,"2005-10-13"
299.299,300.966,298.994,299.729736,1977000,299.729736,"2010-12-30"
355.235,356.762,349.545,350.735748,5114800,350.735748,"2012-09-10"
197.007,197.147,186.471,190.965973,36527000,190.965973,"2006-02-03"
420.936,422.422,414.82,416.10611,5740200,416.10611,"2013-03-06"
231.211,231.501,228.934,229.229233,8229700,229.229233,"2007-05-15"
249.92,257.693,245.676,245.705704,10809100,245.705704,"2011-08-19"
205.315,211.166,205.08,210.460464,14658300,210.460464,"2006-10-06"
989.04,1007.57,987.94,1005.650024,1815000,1005.650024,"2017-10-11"
741.49,741.49,733.91,735.859985,1230400,735.859985,"2016-06-03"
148.854,148.854,146.787,146.896896,11839300,146.896896,"2005-07-28"
287.417,293.398,287.387,290.86087,8458100,290.86087,"2010-03-11"
240.691,242.417,240.005,241.376373,4478500,241.376373,"2010-09-13"
731.92,735.6,727.5,732.51001,1323400,732.51001,"2016-07-12"
275.055,279.69,273.664,277.362366,7307400,277.362366,"2008-06-10"
279.79,286.286,279.61,281.72171,7853900,281.72171,"2010-03-25"
665.55,668.07,662.2,665.52002,1312600,665.52002,"2015-09-16"
771.3,788.48,771,781.099976,1970600,781.099976,"2016-11-04"
115.395,116.842,115.215,116.681679,15602100,116.681679,"2005-05-17"
242.743,246.146,242.242,243.798798,10425500,243.798798,"2007-05-29"
98.348,99.55,95.29,95.780777,26940400,95.780777,"2005-02-22"
572.77,575.52,562.3,566.119995,2403100,566.119995,"2015-04-27"
302.548,306.982,301.857,305.825836,5485100,305.825836,"2011-02-01"
152.823,153.529,150.185,150.595596,21314000,150.595596,"2005-07-14"
250.641,253.754,249.104,249.479477,5402900,249.479477,"2009-09-23"
523.25,524.43,511.09,518,3074300,518,"2014-05-07"
134.85,139.339,134.82,138.773773,44429100,138.773773,"2005-05-31"
245.36,246.146,241.451,241.561554,9319200,241.561554,"2006-12-07"
