"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
560.12,561.436,550.26,554.014038,4755000,554.014038,"2014-01-29"
682.49,683.33,672.66,681.140015,2907300,681.140015,"2016-06-27"
89.074,90.21,89.074,89.579582,9680300,89.579582,"2005-03-23"
305.305,310.195,304.144,309.504517,5689500,309.504517,"2012-02-28"
270.896,272.207,269.635,269.969971,5488500,269.969971,"2007-07-06"
173.153,176.421,168.749,168.758759,11199900,168.758759,"2009-02-26"
189.58,191.096,185.541,185.680679,11658300,185.680679,"2006-05-18"
523,538.84,521.91,537.299988,2803400,537.299988,"2015-01-22"
799.79,801.23,796.88,799.650024,1120800,799.650024,"2016-08-19"
141.742,146.592,141.151,144.14415,70313000,144.14415,"2005-06-01"
533.41,534.55,522.26,522.570007,1835000,522.570007,"2014-05-06"
355.611,357.147,349.019,355.980988,11671300,355.980988,"2007-11-02"
248.378,249.97,244.114,247.462463,6884500,247.462463,"2010-05-19"
814.21,828.81,813.33,821.48999,2273700,821.48999,"2016-10-18"
166.727,170.746,162.828,165.735733,9353200,165.735733,"2008-11-07"
171.346,173.048,170.27,171.116119,14854500,171.116119,"2006-03-23"
93.158,93.969,92.247,93.598602,15201900,93.598602,"2005-03-03"
250.25,250.32,243.864,248.173172,6277100,248.173172,"2009-09-30"
174.479,174.55,169.119,169.55455,20013300,169.55455,"2006-03-16"
236.466,237.848,235.641,235.715714,9311800,235.715714,"2007-05-17"
830,830.18,823.2,827.460022,1439700,827.460022,"2017-01-17"
442.307,445.32,441.652,444.469482,2466700,444.469482,"2013-09-09"
256.807,258.509,255.991,257.882874,5949200,257.882874,"2007-08-31"
293.008,294.49,289.69,293.738739,4193200,293.738739,"2011-03-24"
247.803,254.254,247.598,253.053055,7294000,253.053055,"2010-06-03"
599.49,605.4,597.76,605.400024,4191600,605.400024,"2014-09-19"
856.31,856.49,848.72,849.849976,1250900,849.849976,"2017-03-02"
789.6,791.57,787.2,789.849976,1071400,789.849976,"2016-08-31"
511.817,512.477,504.324,504.479492,3355800,504.479492,"2013-11-07"
378.238,382.342,376.476,381.631622,4412100,381.631622,"2012-10-03"
