"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
281.647,284.675,281.281,283.663666,4457100,283.663666,"2009-11-10"
97.287,98.428,95.41,96.046043,37640300,96.046043,"2005-02-01"
242.192,242.863,236.481,237.837845,13194700,237.837845,"2006-10-27"
185.115,186.256,181.992,184.559555,28611700,184.559555,"2006-02-17"
258.093,260.2,254.364,254.779785,6638500,254.779785,"2010-05-11"
800.62,811.44,796.89,808.01001,1959000,808.01001,"2017-01-03"
241.972,241.972,235.531,237.317322,6609700,237.317322,"2008-08-26"
375.631,379.189,375.5,378.223236,3265100,378.223236,"2013-01-31"
360.716,361.862,358.699,360.415405,3833300,360.415405,"2012-12-19"
400.03,401.026,397.297,400.255249,4103600,400.255249,"2013-02-22"
293.293,294.625,291.872,293.05304,6818900,293.05304,"2012-01-23"
733.96,736,715.55,717.51001,2363800,717.51001,"2016-02-18"
844.95,850.67,843.01,849.669983,1010300,849.669983,"2017-02-27"
346.892,354.855,345.616,353.373383,5312600,353.373383,"2012-09-13"
290.295,294.5,289.289,294.209198,2376600,294.209198,"2012-07-03"
560.25,562.16,556.79,561.140015,1239400,561.140015,"2015-03-30"
546.75,550.9,540.24,541.25,1887800,541.25,"2015-06-29"
306.001,306.852,300.976,304.714722,5417900,304.714722,"2011-02-24"
234.219,236.031,230.741,231.241241,7827300,231.241241,"2010-08-20"
735.35,744.88,735.1,742.210022,2472100,742.210022,"2016-04-25"
126.491,130.621,125.44,130.535538,36079600,130.535538,"2005-05-25"
193.218,196.787,190.44,194.939941,6764000,194.939941,"2009-04-24"
803.93,817.38,802.24,814.169983,1488500,814.169983,"2016-10-10"
204.545,206.016,202.508,205.405411,5332200,205.405411,"2009-05-28"
151.346,151.797,147.628,148.073074,19298200,148.073074,"2005-07-25"
400.951,403.899,400.916,401.001007,4527000,401.001007,"2013-02-28"
93.443,93.719,92.628,93.043045,13534600,93.043045,"2005-03-04"
204.359,206.061,201.131,201.691696,12362000,201.691696,"2006-05-10"
329.199,335.3,313.418,316.351349,20434100,316.351349,"2007-11-12"
268.524,270.46,263.293,263.783783,8437500,263.783783,"2008-07-02"
