"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","date"
206.261,208.824,205.556,208.823822,5291100,208.823822,"2009-05-29"
201.627,205.27,197.698,203.868866,7722400,203.868866,"2009-05-08"
726.57,735.96,724.14,732.820007,1938900,732.820007,"2015-10-27"
671.04,672.89,643.1,644.030029,4594000,644.030029,"2015-08-21"
318.343,321.622,315.065,316.466461,4369000,316.466461,"2012-07-30"
149.019,149.264,146.346,148.613617,14421300,148.613617,"2005-07-27"
167.573,170.17,164.189,166.716721,10014300,166.716721,"2009-03-18"
574.5,589.71,574.17,584.179993,3741600,584.179993,"2015-07-14"
248.333,252.252,248.303,250.88588,4574000,250.88588,"2010-06-16"
215.385,222.723,215.27,217.772766,8475500,217.772766,"2008-09-24"
225.28,227.663,224.224,225.235229,3889700,225.235229,"2010-08-31"
296.967,297.077,289.309,290.290283,10858100,290.290283,"2010-01-15"
308.609,312.062,307.723,310.875885,4865300,310.875885,"2012-03-15"
268.769,269.269,263.043,263.653656,6748600,263.653656,"2010-02-04"
538.84,545.54,535.7,543.950012,1685900,543.950012,"2015-04-06"
975.65,977.74,961.95,967.469971,1539100,967.469971,"2017-10-02"
435.856,440.27,434.55,436.176178,4396700,436.176178,"2013-05-09"
357.613,357.948,354.089,355.105103,1680100,355.105103,"2012-12-24"
597.75,601.1,592.59,599.02002,1358100,599.02002,"2014-07-28"
592,592.05,587.45,588.119995,1471700,588.119995,"2014-08-26"
312.062,315.01,310.871,313.293304,4795200,313.293304,"2012-01-11"
749.05,759,746.5,757.359985,1465300,757.359985,"2016-03-16"
304.304,309.349,304.194,306.806793,6371000,306.806793,"2011-11-14"
305.916,308.058,299.89,303.68869,7924200,303.68869,"2011-08-01"
778.35,799.74,778.1,785.789978,2575400,785.789978,"2016-11-28"
731.95,735.08,719.56,733.070007,2537900,733.070007,"2016-01-11"
748.76,753.48,745.57,748.849976,2124200,748.849976,"2016-05-31"
145.045,146.532,142.027,142.142136,16333000,142.142136,"2005-08-15"
950.52,954.89,945.12,953.530029,1461200,953.530029,"2017-07-11"
183.403,186.957,182.738,183.478485,17354600,183.478485,"2006-02-21"
